"Cocunut";"AGE";"YEARS_WITH_BANK";"MARTIAL_STATUS";"EDUCATION";"EMPLOYMENT";"GENDER";"CUST_INCOME";"CURRENT_ADDRESS_DATE";"CURRENT_JOB_DATE";"CURRENT_WITH_BANK_DATE";"CURRENT_BALANCE_EUR"
80948;51;13;"M";"HGH";"PVE";"M";607,4153846;1966-03-31;1999-10-19;2003-11-11;1060,583077
80949;45;11;"D";"BCR";"PVE";"F";293,0551538;1985-01-01;2010-12-18;2006-01-30;2307,692308
80950;65;0;"M";"HGH";"RET";"M";202,4660769;1952-02-23;9999-10-01;2016-10-13;2766,346154
80951;57;12;"M";"BCR";"PVE";"M";189,9769231;1987-01-01;2006-12-01;2005-05-13;2549,958769
80952;49;13;"W";"MAS";"STE";"F";848,4538462;1988-02-01;2009-12-01;2004-01-10;13672,18462
80953;44;14;"M";"BCR";"PVE";"M";707,1619231;1984-01-01;2004-02-01;2002-07-25;3076,923077
80954;43;0;"M";"HGH";"PVE";"M";384,6153846;1988-01-01;2013-10-01;2016-10-11;357,41
80955;29;0;"S";"HGH";"PVE";"M";278,3076923;1988-07-10;2013-01-30;2016-10-10;2371,153846
80956;43;9;"M";"HGH";"PVE";"F";192,4615385;2009-09-01;2015-06-03;2007-09-24;1693,587
80957;31;0;"M";"HGH";"PVE";"F";192,3076923;2013-12-31;2016-01-01;2016-10-11;2307,692308
80958;35;1;"M";"HGH";"PVE";"M";384,6153846;2014-08-01;2013-08-01;2015-07-30;166,3053846
80959;50;12;"M";"HGH";"PVE";"F";170,1635385;2008-03-31;2015-04-01;2005-06-13;2307,692308
80960;55;6;"M";"BCR";"PVE";"M";679,3833846;1999-09-01;2010-10-01;2010-10-13;2307,692308
80961;54;0;"M";"HGH";"PVE";"M";192,3076923;1963-04-27;2014-05-06;2016-09-02;2307,692308
80962;31;11;"M";"HGH";"PVE";"F";230,7692308;2014-07-28;2016-03-01;2006-01-21;948,4615385
80963;71;1;"M";"HGH";"RET";"M";201,7743077;1946-12-26;9999-10-01;2016-03-08;3754,326923
80964;45;11;"M";"HGH";"STE";"M";677,8846154;2010-01-01;1996-08-05;2005-11-25;2307,692308
80965;57;12;"M";"BCR";"STE";"M";489,1495385;2006-05-25;1989-09-14;2004-09-02;6153,846154
80966;36;8;"M";"HGH";"PVE";"F";178,4153846;2000-01-01;2009-06-01;2009-07-01;1650,197
80967;49;4;"M";"BCR";"RET";"M";334,3633846;1973-01-01;1998-08-08;2013-05-21;4615,384615
80968;45;8;"M";"HGH";"PVE";"F";304,5119231;2007-03-14;2010-06-04;2009-06-02;801,6266923
80969;35;2;"M";"BCR";"PVE";"F";883,1153846;2014-02-01;2015-12-30;2015-03-13;7692,307692
80970;64;2;"S";"HGH";"RET";"F";221,7589231;1982-01-01;9999-10-01;2015-05-19;2608,269231
80971;26;4;"S";"HGH";"PVE";"M";250;1996-01-01;2016-01-11;2013-02-18;2307,692308
80972;55;12;"M";"BCR";"PVE";"F";1314,062154;2010-05-01;2007-11-17;2005-04-20;692,3076923
80973;55;9;"M";"HGH";"PVE";"M";305,2692308;1970-12-12;1982-10-04;2007-09-06;1784,971077
80974;38;2;"S";"HGH";"RET";"M";209,3569231;2006-01-01;9999-10-01;2014-11-24;4869,227077
80975;41;5;"M";"BCR";"STE";"F";265,4923077;1976-08-10;2012-03-20;2011-11-09;3692,307692
80976;51;10;"S";"BCR";"STE";"F";331,5496923;1966-10-15;2000-09-11;2007-05-22;406,5966154
80977;41;0;"M";"BCR";"PVE";"M";180,4538462;2007-01-01;2015-11-01;2016-10-12;2307,692308
80978;66;0;"*noval*";"HGH";"OTH";"M";0;9999-10-01;9999-10-01;2016-10-11;0
80979;30;4;"M";"HGH";"PVE";"M";298,2297692;1987-07-10;2013-11-01;2013-04-19;2307,692308
80980;51;2;"M";"HGH";"STE";"F";309,7563846;1980-10-10;1987-05-01;2014-10-16;470,1633077
80981;40;4;"M";"HGH";"PVE";"F";273,6582308;2001-08-11;2013-06-10;2013-06-07;2307,692308
80982;66;6;"M";"BCR";"RET";"F";163,8903846;2005-01-01;9999-10-01;2010-09-09;2055
80983;46;12;"M";"BCR";"PVE";"M";1394,478538;2001-10-01;2005-04-01;2005-04-15;4230,769231
80984;50;3;"M";"BCR";"STE";"F";358,8483077;2007-09-01;2007-03-28;2013-09-20;2307,692308
80985;59;9;"M";"HGH";"PVE";"M";288,0307692;1958-12-20;2011-09-05;2008-04-11;2213,076923
80986;69;11;"M";"BCR";"RET";"F";311,1550769;2010-01-01;9999-10-01;2005-12-23;2608,269231
80987;68;10;"W";"HGH";"RET";"F";227,4538462;1974-01-01;9999-10-01;2006-07-21;3603,126385
80988;41;3;"M";"HGH";"PVE";"M";266,8889231;2013-03-01;2011-10-03;2014-03-27;5538,987615
80989;43;9;"M";"HGH";"STE";"M";266,8;1974-03-11;2008-03-10;2008-03-20;2307,692308
80990;68;9;"M";"HGH";"RET";"M";374,497;2006-01-27;9999-10-01;2007-09-26;1975,961538
80991;74;11;"M";"HGH";"RET";"M";221,0430769;1996-10-20;9999-10-01;2006-05-26;395,1923077
80992;52;9;"M";"HGH";"PVE";"F";384,6153846;1986-01-01;2002-03-01;2007-08-13;269,0676923
80993;43;4;"M";"BCR";"PVE";"F";441,8554615;1994-01-01;2013-10-01;2013-04-24;4615,384615
80994;73;4;"M";"HGH";"RET";"M";1131,307692;1975-01-01;9999-10-01;2012-08-03;4742,307692
80995;60;0;"M";"HGH";"RET";"F";230,7692308;2008-10-15;2001-12-30;2016-10-12;403,9184615
80996;42;2;"M";"HGH";"PVE";"M";192,3076923;1975-01-20;2015-11-24;2015-06-17;480,9760769
80997;37;12;"M";"HGH";"PVE";"M";485,8879231;1980-05-23;2015-01-17;2004-09-27;4615,384615
80998;66;11;"M";"BCR";"RET";"F";291,3813077;2007-09-01;9999-10-01;2005-07-13;3319,615385
80999;65;12;"M";"BCR";"STE";"F";343,2607692;1973-04-01;1977-12-12;2004-11-29;790,3846154
81000;54;2;"M";"HGH";"PVE";"F";240,3846154;1985-01-01;2014-12-01;2014-12-18;4615,384615
81001;43;5;"S";"BCR";"STE";"F";514,5153846;1995-05-01;2013-06-24;2011-10-21;4615,384615
81002;43;11;"M";"HGH";"RET";"M";255,0276923;1974-11-12;9999-10-01;2005-11-28;2318,009769
81003;54;2;"M";"HGH";"PVE";"M";178,1307692;2010-12-31;2004-10-11;2014-08-05;2307,692308
81004;62;6;"M";"BCR";"RET";"F";164,0441538;2003-05-20;9999-10-01;2010-09-04;2407,005308
81005;36;5;"M";"HGH";"PVE";"M";516,2820769;2010-12-01;2011-06-01;2012-06-11;6153,846154
81006;61;11;"M";"HGH";"RET";"F";490,1615385;1976-05-01;9999-10-01;2005-07-15;3262,382154
81007;63;0;"M";"BCR";"RET";"F";238,4615385;1954-05-07;2001-12-30;2016-10-12;256,7076923
81008;70;6;"M";"HGH";"RET";"M";410,1915385;1947-02-18;9999-10-01;2011-03-22;5370,663462
81009;55;10;"M";"HGH";"PVE";"M";169,2307692;1962-11-21;2008-08-01;2007-03-22;4615,384615
81010;65;0;"W";"HGH";"RET";"F";377,2643846;1993-03-01;9999-10-01;2016-10-13;2608,269231
81011;51;4;"M";"HGH";"STE";"M";307,6923077;1986-01-01;1993-11-04;2013-06-03;209,6287692
81012;59;2;"M";"HGH";"PVE";"M";222,8802308;1987-06-01;2015-02-01;2015-02-27;2307,692308
81013;30;8;"M";"HGH";"PVE";"F";323,07;2006-01-01;2010-02-02;2009-01-27;1683,381154
81014;42;14;"M";"BCR";"PVE";"F";666,8946923;2003-05-25;2003-01-01;2003-01-03;1307,692308
81015;62;12;"M";"HGH";"RET";"F";228,0804615;1980-06-01;9999-10-01;2005-04-08;2766,346154
81016;34;9;"S";"BCR";"PVE";"M";999,8692308;2013-04-01;2007-01-29;2008-01-29;7692,307692
81017;43;0;"S";"HGH";"PVE";"M";398,6188462;1986-06-16;2016-07-01;2016-10-13;202,0384615
81018;36;12;"M";"HGH";"PVE";"M";491,7230769;2007-02-15;2003-02-10;2005-04-28;2307,692308
81019;53;5;"W";"HGH";"PVE";"F";537,2170769;2008-06-01;1989-04-03;2011-07-26;4864,142615
81020;35;11;"M";"HGH";"PVE";"M";477,4797692;1982-07-06;2007-04-16;2006-01-30;3846,153846
81021;64;0;"M";"HGH";"RET";"F";200,4193077;1970-01-01;9999-10-01;2016-10-11;2307,692308
81022;39;12;"S";"BCR";"PVE";"F";612,3443077;1984-01-01;2005-05-18;2005-05-24;1076,923077
81023;66;8;"D";"HGH";"RET";"F";244,0969231;2012-02-15;9999-10-01;2008-12-22;3951,923077
81024;49;13;"S";"BCR";"PVE";"F";423,4273846;2000-02-01;2016-07-01;2004-04-01;1998,284385
81025;28;3;"M";"HGH";"PVE";"F";171,3692308;2012-03-05;2012-08-10;2013-08-26;2307,692308
81026;65;11;"M";"HGH";"RET";"F";196,1470769;2000-08-20;9999-10-01;2005-08-10;4742,307692
81027;26;4;"S";"HGH";"PVE";"F";210,5461538;1991-04-07;2013-06-26;2012-09-26;4615,384615
81028;31;0;"M";"BCR";"PVE";"M";269,2307692;2014-01-01;2013-01-01;2016-10-13;205,9207692
81029;41;4;"S";"HGH";"PVE";"M";452,9230769;2011-01-17;2012-09-01;2013-06-20;5258,532538
81030;29;7;"S";"HGH";"PVE";"M";324,2807692;1995-01-01;2015-08-01;2010-03-29;7113,461538
81031;45;7;"S";"HGH";"PVE";"F";175,9692308;1972-12-14;2016-01-22;2010-03-24;4615,384615
81032;67;0;"M";"HGH";"RET";"M";249,9215385;1981-05-01;9999-10-01;2016-10-12;2173,557692
81033;51;4;"M";"HGH";"STE";"M";488,0498462;1967-12-31;1993-01-26;2013-05-08;8764,220923
81034;33;8;"M";"HGH";"PVE";"M";605,1987692;1984-03-23;2009-04-01;2009-04-10;1789,025231
81035;50;15;"S";"HGH";"STE";"M";236,8923077;2013-01-01;1996-07-01;2002-04-13;4425,931615
81036;62;1;"W";"HGH";"RET";"F";238,519;1980-01-01;9999-10-01;2016-03-16;600,6923077
81037;51;11;"M";"HGH";"STE";"F";214,0442308;1995-01-01;2012-05-10;2005-11-10;5018,942308
81038;57;10;"M";"PRS";"RET";"F";162,5966154;2009-01-01;9999-10-01;2006-08-07;3912,403846
81039;53;4;"S";"HGH";"PVE";"M";635,5307692;1983-09-05;2006-10-01;2012-11-19;9230,769231
81040;41;8;"M";"HGH";"PVE";"F";322,0378462;1995-12-16;2009-02-23;2009-02-20;2493,548385
81041;59;11;"M";"SEC";"PVE";"F";191,431;1990-07-20;2000-01-13;2005-08-08;3279,406692
81042;38;10;"M";"HGH";"PVE";"F";230,7692308;2000-09-25;2001-07-01;2007-03-23;6003,491308
81043;56;12;"M";"HGH";"RET";"M";385,1756154;1997-04-07;9999-10-01;2005-06-28;2307,692308
81044;74;9;"M";"HGH";"OTH";"M";973,3993077;2006-05-01;9999-10-01;2008-03-29;5137,5
81045;71;10;"W";"HGH";"RET";"F";285,7830769;2006-01-01;9999-10-01;2007-04-19;4639,557692
81046;56;0;"M";"HGH";"SFE";"M";300;2002-12-31;2005-08-01;2016-10-11;8561,724385
81047;66;9;"M";"HGH";"RET";"M";311,5692308;1975-01-01;9999-10-01;2008-02-13;4149,519231
81048;28;2;"S";"BCR";"STE";"M";192,6307692;1989-03-10;2013-12-04;2015-06-19;2307,692308
81049;59;12;"M";"SEC";"RET";"M";161,2382308;1958-02-20;9999-10-01;2005-02-04;476,2999231
81050;58;11;"M";"BCR";"STE";"F";1241,315385;1995-09-01;2015-05-20;2005-09-27;2307,692308
81051;25;4;"S";"HGH";"PVE";"M";268,6211538;1992-07-30;2012-08-06;2012-10-11;4615,384615
81052;61;4;"W";"HGH";"RET";"F";257,2058462;1998-01-01;1998-01-09;2012-10-22;7692,307692
81053;52;4;"M";"HGH";"PVE";"F";163,0769231;2013-07-01;2016-03-01;2013-07-02;888,1054615
81054;67;12;"W";"HGH";"RET";"F";928,8402308;1950-01-27;9999-10-01;2004-11-19;5370,750385
81055;36;11;"S";"BCR";"PVE";"F";269,2307692;1988-01-01;2015-02-01;2005-09-02;1076,923077
81056;66;12;"M";"BCR";"RET";"M";276,2093077;2005-06-27;9999-10-01;2004-09-11;5327,192308
81057;51;3;"M";"HGH";"RET";"M";155,5043077;1966-06-30;1999-02-07;2013-11-20;2307,692308
81058;49;0;"M";"HGH";"PVE";"M";500;1968-10-02;2004-10-15;2016-10-14;4615,384615
81059;45;0;"M";"HGH";"PVE";"F";170,3715385;1994-01-14;2013-07-01;2016-10-10;2307,692308
81060;30;3;"S";"BCR";"PVE";"F";603,8218462;2016-01-18;2015-07-01;2013-10-11;2307,692308
81061;58;12;"M";"HGH";"RET";"M";415,3846154;1959-11-14;1979-06-15;2004-09-16;169
81062;54;0;"D";"HGH";"STE";"F";372,1153077;2001-09-01;1990-09-01;2016-10-12;825,0985385
81063;39;7;"S";"HGH";"PVE";"M";359,3384615;1978-01-18;2003-05-21;2009-10-01;2307,692308
81064;63;12;"M";"BCR";"RET";"F";272,21;2010-08-04;9999-10-01;2005-04-21;198,3346923
81065;31;2;"M";"HGH";"PVE";"M";307,6923077;1995-10-15;2008-05-01;2014-09-29;197,9976923
81066;60;2;"M";"BCR";"STE";"M";301,4383077;1990-06-01;1984-02-01;2015-07-01;3349,429923
81067;69;11;"D";"HGH";"RET";"F";207,3229231;1992-01-01;9999-10-01;2005-12-16;2529,230769
81068;50;12;"M";"HGH";"STE";"F";206,794;2013-04-01;2003-11-05;2005-06-03;4732,679308
81069;51;9;"M";"BCR";"PVE";"F";546,6083077;2009-06-10;2007-08-21;2007-08-14;2307,692308
81070;22;1;"S";"HGH";"PVE";"M";246,6461538;1995-03-17;2015-01-20;2015-10-20;2769,230769
81071;54;11;"M";"BCR";"STE";"F";0;1997-01-01;2005-12-10;2006-06-13;18,14769231
81072;43;11;"M";"HGH";"PVE";"M";351,0230769;2003-01-01;2001-03-15;2005-08-25;4615,384615
81073;22;2;"S";"SEC";"PVE";"M";170,5384615;2014-06-01;2015-05-15;2015-05-27;1699,972538
81074;37;11;"S";"HGH";"PVE";"F";206,9423077;1982-01-01;2005-08-15;2005-10-05;1553,846154
81075;57;8;"M";"HGH";"RET";"F";188,396;1982-01-01;9999-10-01;2009-07-03;2567,472308
81076;39;1;"M";"BCR";"STE";"F";430,7692308;2007-01-01;2006-01-01;2015-10-26;252,1538462
81077;28;7;"S";"BCR";"PVE";"M";1172,496;2005-05-01;2014-07-01;2009-10-28;4615,384615
81078;33;9;"M";"HGH";"PVE";"F";202,5846154;2013-03-01;2015-03-01;2007-10-16;2307,692308
81079;58;10;"M";"BCR";"RET";"F";236,1891538;1980-01-01;9999-10-01;2006-12-11;3754,326923
81080;71;11;"M";"BCR";"RET";"F";263,332;1986-05-01;9999-10-01;2005-12-22;1896,923077
81081;55;12;"M";"BCR";"STE";"F";581,0538462;1995-07-01;1987-04-01;2004-09-28;2307,692308
81082;45;6;"M";"HGH";"PVE";"M";245,5375385;2010-06-04;2015-12-15;2010-07-30;2307,692308
81083;60;2;"S";"HGH";"PVE";"M";246,1538462;1957-02-11;2000-01-14;2014-10-27;293,0746154
81084;57;4;"M";"HGH";"STE";"M";234,5692308;1960-04-01;2006-04-11;2012-09-03;6748,450077
81085;43;1;"M";"BCR";"PVE";"F";346,1307692;2015-09-10;2012-07-13;2015-09-19;2307,692308
81086;56;0;"M";"HGH";"RET";"F";432,8856923;1993-04-01;9999-10-01;2016-10-10;2307,692308
81087;42;5;"M";"HGH";"PVE";"F";254,8296923;1994-11-29;2015-05-01;2011-11-17;2307,692308
81088;68;1;"M";"HGH";"RET";"M";166,1535385;1949-02-22;9999-10-01;2015-12-03;2608,269231
81089;67;6;"M";"HGH";"RET";"F";250,3467692;2008-03-03;9999-10-01;2011-02-14;632,3076923
81090;48;4;"S";"HGH";"PVE";"F";333,3792308;2010-05-01;2010-04-06;2012-08-10;2716,908462
81091;32;3;"M";"HGH";"PVE";"M";429,9283077;1985-06-22;2016-10-04;2014-07-03;3042,980769
81092;64;10;"M";"HGH";"RET";"F";264,3027692;1972-01-01;9999-10-01;2006-10-27;2094,519231
81093;58;11;"M";"HGH";"RET";"F";239,6456154;2000-12-15;9999-10-01;2005-07-06;4347,115385
81094;44;0;"M";"HGH";"RET";"M";217,5692308;1973-10-25;9999-10-01;2016-10-11;405,7689231
81095;59;2;"M";"HGH";"STE";"F";238,8307692;1958-10-28;1979-12-25;2014-12-27;807,3685385
81096;57;13;"M";"HGH";"STE";"F";307,4846154;1987-04-01;1983-02-15;2004-03-17;1219,789923
81097;65;11;"M";"HGH";"RET";"F";184,4892308;1988-03-01;9999-10-01;2005-09-08;1136,452
81098;28;2;"S";"HGH";"PVE";"F";307,6923077;2014-05-01;2014-06-01;2015-06-16;790,3846154
81099;52;3;"M";"HGH";"PVE";"F";169,1657692;2012-12-01;2014-01-16;2013-09-18;1580,769231
81100;38;4;"M";"MAS";"STE";"F";324,9692308;2006-01-01;2005-11-01;2012-10-03;8264,660308
81101;48;11;"M";"HGH";"STE";"M";560,1951538;1991-06-01;1990-05-14;2006-02-09;170,2307692
81102;45;1;"M";"HGH";"PVE";"F";191,1101538;1998-01-01;2014-08-19;2016-04-05;75,61676923
81103;37;4;"M";"MAS";"STE";"F";367,4230769;2006-09-01;2012-01-16;2013-04-12;3569,942308
81104;54;0;"M";"HGH";"PVE";"M";372,7254615;1995-01-01;2006-03-01;2016-10-11;2307,692308
81105;25;3;"S";"HGH";"PVE";"M";181,6792308;1992-07-10;2013-05-01;2014-01-20;2307,692308
81106;54;10;"M";"PRS";"STE";"M";318,0538462;1963-08-19;2007-04-17;2007-02-01;1153,846154
81107;52;2;"M";"HGH";"STE";"M";391,1692308;1965-07-11;2012-09-03;2014-12-09;4768,422846
81108;45;1;"M";"HGH";"PVE";"M";294,6916923;1972-04-01;2014-09-01;2015-09-11;7581,051077
81109;59;3;"M";"BCR";"STE";"F";476,9230769;1958-11-05;1993-09-01;2013-08-16;474,806
81110;41;0;"M";"BCR";"STE";"M";810,1446923;1976-04-02;9999-10-01;2016-10-13;269,2307692
81111;67;11;"D";"HGH";"RET";"F";205,9406154;2013-01-01;9999-10-01;2006-06-28;948,4615385
81112;66;12;"D";"BCR";"RET";"F";329,0704615;1977-10-15;9999-10-01;2005-03-08;5295,576923
81113;43;12;"M";"HGH";"STE";"M";631,0319231;1974-02-08;2002-09-25;2005-06-23;4615,384615
81114;38;11;"M";"HGH";"PVE";"M";489,6806154;1982-01-01;2005-07-01;2006-04-28;1051,706462
81115;38;10;"M";"PRS";"PVE";"M";334,2153846;1990-06-25;2007-01-22;2007-01-11;2307,692308
81116;67;4;"M";"HGH";"RET";"M";214,0541538;1981-06-01;9999-10-01;2012-08-08;987,9807692
81117;51;6;"M";"HGH";"STE";"F";172,2782308;1988-01-01;1989-01-01;2011-04-29;1274,979385
81118;50;14;"M";"BCR";"STE";"M";724,7769231;1997-01-01;1998-01-05;2003-02-07;461,6923077
81119;35;2;"M";"BCR";"PVE";"M";546,8153846;2012-01-01;2012-08-01;2014-09-19;9465,358615
81120;55;2;"M";"HGH";"PVE";"M";160,6692308;1962-02-23;2008-04-14;2014-10-07;1652,212692
81121;66;2;"M";"HGH";"RET";"M";307,9165385;2005-04-18;9999-10-01;2015-05-20;4742,307692
81122;59;8;"M";"HGH";"RET";"F";215,2676154;2002-02-05;9999-10-01;2009-06-18;6329,995231
81123;47;11;"M";"HGH";"PVE";"M";502,8761538;2001-09-15;2004-05-31;2005-09-22;4615,384615
81124;34;4;"M";"HGH";"STE";"M";653,8461538;2016-02-01;2006-12-01;2013-04-05;118,8461538
81125;47;10;"M";"HGH";"STE";"M";213,5678462;1970-02-05;1992-03-15;2007-03-07;1219,789923
81126;38;9;"M";"BCR";"STE";"M";527,2615385;2011-06-22;1998-06-20;2007-10-05;4615,384615
81127;25;0;"S";"HGH";"PVE";"M";338,2615385;2007-07-01;2016-09-21;2016-07-15;6678,75
81128;67;10;"M";"HGH";"RET";"M";197,9615385;1976-08-11;9999-10-01;2007-03-21;3556,730769
81129;72;10;"M";"HGH";"RET";"F";293,1372308;1984-01-01;9999-10-01;2007-06-18;513,75
81130;60;5;"M";"HGH";"STE";"F";187,8148462;1975-08-01;1984-11-06;2011-10-19;4995,605923
81131;63;9;"M";"HGH";"RET";"M";317,8169231;1958-01-01;9999-10-01;2007-11-28;1039,107846
81132;53;10;"S";"HGH";"STE";"F";357,2526923;1991-02-10;2003-03-01;2006-09-08;8764,220923
81133;32;7;"M";"HGH";"PVE";"M";171,0916923;1995-08-01;2009-10-01;2009-11-27;2688,129231
81134;40;3;"M";"HGH";"STE";"F";295,5384615;2002-01-01;1999-11-22;2014-01-24;4293,096
81135;63;0;"M";"HGH";"RET";"M";230,7692308;1981-03-01;2001-12-30;2016-10-12;352,4976923
81136;36;6;"S";"HGH";"PVE";"M";800,9912308;1981-01-25;2007-09-27;2010-09-21;3202,710769
81137;40;11;"M";"BCR";"STE";"M";1194,3;2010-01-01;2005-10-17;2005-10-26;2307,692308
81138;35;11;"S";"HGH";"PVE";"M";165,8230769;2013-01-01;2011-04-02;2005-09-22;3593,330538
81139;63;1;"M";"HGH";"RET";"F";524,6543846;2013-03-01;9999-10-01;2015-12-09;2307,692308
81140;52;13;"M";"HGH";"PVE";"F";297,788;2005-12-10;2016-07-01;2004-01-29;1598,627462
81141;34;3;"M";"PRS";"PVE";"F";173,0769231;2008-05-03;2010-07-01;2013-07-19;2979,835154
81142;41;13;"M";"HGH";"OTH";"F";1042,807692;2013-02-01;2003-06-01;2004-01-09;2307,692308
81143;48;14;"M";"BCR";"STE";"F";380,8084615;2011-05-28;1995-09-01;2003-06-25;4732,679308
81144;43;3;"M";"HGH";"PVE";"F";177;1999-07-05;2013-04-01;2013-09-10;3230,769231
81145;45;2;"M";"HGH";"STE";"F";192,3076923;1994-04-28;2013-07-01;2014-08-27;2191,055231
81146;48;11;"M";"BCR";"PVE";"F";1582,261538;2003-10-27;2010-12-01;2006-03-23;2307,692308
81147;47;12;"M";"HGH";"PVE";"M";413,2615385;1970-04-23;2011-07-01;2005-07-04;2307,692308
81148;41;10;"M";"HGH";"STE";"F";266,1066154;2010-09-30;2010-01-01;2006-07-20;4758,654385
81149;64;11;"S";"HGH";"RET";"M";351,7338462;1953-08-07;9999-10-01;2006-03-01;395,1923077
81150;57;11;"M";"HGH";"PVE";"M";426,8;2009-09-01;2007-07-01;2005-10-31;2307,692308
81151;35;10;"S";"HGH";"PVE";"F";207,3538462;1982-08-14;2008-03-01;2006-12-21;2062,746231
81152;51;4;"S";"HGH";"STE";"M";343,2;1966-08-12;1985-12-05;2012-12-21;2307,692308
81153;58;13;"M";"BCR";"STE";"M";733,6538462;2001-12-01;1994-05-06;2004-06-25;948,4615385
81154;71;11;"M";"BCR";"RET";"M";335,9458462;1986-09-01;9999-10-01;2005-07-11;3714,807692
81155;48;11;"M";"PRS";"PVE";"F";223,1615385;1992-10-26;2006-01-09;2006-02-11;1185,576923
81156;33;10;"S";"HGH";"PVE";"M";361,0536154;2003-11-14;2007-09-10;2006-12-12;4382,110462
81157;42;5;"M";"PRS";"PVE";"M";268,6461538;1975-08-07;2011-12-05;2012-04-25;1980,236385
81158;31;10;"M";"BCR";"PVE";"F";1697,176923;1986-04-11;2012-03-01;2006-12-20;3068,000615
81159;39;11;"D";"BCR";"STE";"F";330,5736923;2009-10-19;2005-08-01;2005-08-11;1153,846154
81160;60;3;"M";"HGH";"RET";"M";255,4518462;1957-12-23;9999-10-01;2014-05-12;6281,303
81161;65;9;"M";"HGH";"RET";"F";268,952;1989-12-01;9999-10-01;2007-09-29;2264,011308
81162;60;8;"M";"HGH";"RET";"M";262,0731538;2000-01-01;9999-10-01;2009-05-26;2307,692308
81163;50;11;"M";"BCR";"STE";"F";442,8853846;1988-11-12;1997-09-01;2005-09-12;2366,339615
81164;48;11;"M";"BCR";"STE";"M";268,3333846;1994-02-01;2011-05-04;2005-08-04;2307,692308
81165;41;0;"M";"HGH";"STE";"F";246,1538462;1976-12-31;2008-09-24;2016-10-11;221,7669231
81166;22;0;"M";"HGH";"PVE";"F";269,2307692;2011-01-01;2016-01-01;2016-10-13;316,8438462
81167;29;3;"S";"HGH";"PVE";"M";307,6923077;1988-03-03;2012-11-01;2013-08-20;2195,621923
81168;42;11;"M";"HGH";"STE";"F";305,1143846;2001-09-09;1995-06-19;2005-10-28;2307,692308
81169;59;6;"M";"HGH";"RET";"F";155,8256923;1981-01-01;9999-10-01;2011-06-15;2921,536308
81170;53;4;"M";"HGH";"STE";"M";237,9076923;1982-06-01;1985-12-15;2012-10-31;1219,789923
81171;22;2;"S";"HGH";"PVE";"M";316,1572308;2012-01-01;2016-04-01;2014-09-03;4615,384615
81172;30;10;"S";"HGH";"PVE";"F";172,3076923;1987-01-07;2016-04-01;2006-07-28;395,1923077
81173;65;11;"M";"HGH";"RET";"M";210,2967692;2004-10-22;9999-10-01;2006-02-13;4110
81174;31;10;"S";"HGH";"PVE";"M";375,8859231;1986-08-08;2014-12-23;2007-05-21;4615,384615
81175;49;10;"M";"HGH";"STE";"M";737,952;2003-09-01;1995-10-16;2006-07-26;2307,692308
81176;45;1;"M";"HGH";"STE";"M";346,1538462;1972-09-08;2001-11-05;2016-05-28;123,6923077
81177;58;14;"M";"HGH";"RET";"F";182,183;1990-01-01;9999-10-01;2002-10-30;2307,692308
81178;73;10;"M";"HGH";"RET";"M";180,0049231;1970-01-01;9999-10-01;2007-04-30;395,1923077
81179;48;11;"M";"BCR";"PVE";"F";651,7618462;1993-12-18;2006-05-01;2006-05-05;9230,769231
81180;68;12;"M";"HGH";"RET";"M";287,6030769;1949-10-26;9999-10-01;2005-05-16;5371,453846
81181;40;8;"M";"HGH";"PVE";"M";186,2293077;2011-07-27;2009-04-01;2009-06-17;3754,326923
81182;49;11;"M";"BCR";"STE";"F";294,7803077;2010-01-01;1993-11-17;2005-10-13;419,7487692
81183;29;9;"S";"HGH";"PVE";"M";260,7384615;1988-08-09;2010-10-26;2008-04-09;790,3846154
81184;29;2;"S";"HGH";"STE";"M";376,8740769;2001-01-01;2013-12-04;2014-07-25;5784,385769
81185;68;11;"M";"HGH";"RET";"M";329,5098462;1986-09-10;9999-10-01;2005-11-04;1114,442308
81186;54;10;"M";"SEC";"STE";"F";183,7384615;2003-02-17;1998-07-01;2006-11-20;400,8133846
81187;41;11;"M";"BCR";"PVE";"M";367,7873077;2007-08-01;2009-07-01;2006-02-20;2307,692308
81188;61;14;"W";"HGH";"PVE";"F";551,3395385;1996-09-03;1991-10-10;2002-10-18;2307,692308
81189;41;0;"M";"HGH";"PVE";"M";200,2461538;2010-01-01;2010-01-12;2016-09-30;2307,692308
81190;66;11;"M";"HGH";"RET";"M";192,8923077;1977-02-12;9999-10-01;2005-09-20;278,1884615
81191;23;1;"S";"BCR";"PVE";"F";307,6923077;2006-12-31;2015-12-01;2015-12-03;9027,147538
81192;69;14;"M";"HGH";"RET";"M";889,2495385;1994-01-01;9999-10-01;2003-07-01;3951,923077
81193;64;13;"W";"BCR";"RET";"F";434,842;1999-11-26;9999-10-01;2003-07-30;3951,923077
81194;61;14;"S";"PRS";"RET";"M";175,6146923;1956-07-10;9999-10-01;2002-12-19;261,965
81195;36;11;"M";"HGH";"PVE";"M";519,5461538;1989-12-31;2007-04-15;2006-05-09;636,7728462
81196;29;3;"M";"HGH";"PVE";"F";218,5897692;2009-10-03;2014-03-17;2014-03-12;2307,692308
81197;66;4;"M";"HGH";"RET";"M";238,7552308;1996-01-01;9999-10-01;2013-04-26;4900,384615
81198;37;5;"M";"HGH";"PVE";"M";183,2949231;1980-07-17;2013-08-27;2012-06-25;3833,365385
